Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
2010,TL,MRO,-,-,MW,Peak Hour Demand - Winter,42865.74636,43188.7942,44509.2953,45270.80104,45957.4308,46632.10874,47105.10216,47636.22706,48151.14412,48710.05213,49117.0232,
2010,TL,NPCC,-,-,MW,Peak Hour Demand - Summer,105010.4121,107976.9484,108809.0626,109612.3933,110037.584,110463.9993,111446.1096,112080.5478,112581.6255,113272.249,114004.601,
2010,TL,NPCC,-,-,MW,Peak Hour Demand - Winter,106919.778,111446.6803,111575.0597,111804.8268,112446.295,112973.1591,113756.635,114061.5826,114483.0108,115092.8278,114980.9173,
2010,US,NPCC,-,-,MW,Peak Hour Demand - Summer,55943.8,60215.10879,60820.46617,61532.3254,62306.89162,62921.96633,63471.04828,63978.13426,64524.32822,65102.29949,65715.78119,
2010,US,NPCC,-,-,MW,Peak Hour Demand - Winter,44864.4,46373.85618,46529.2034,46753.0091,47153.92061,47400.80673,47627.98493,47905.95088,48180.55778,48540.9276,48969.32127,
2010,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,49066.61213,47761.83963,47988.59641,48080.06785,47730.69237,47542.03293,47975.06132,48102.41353,48057.29728,48169.94951,48288.81978,
2010,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,62055.378,65072.82412,65045.85629,65051.81774,65292.37444,65572.35233,66128.65005,66155.6317,66302.45306,66551.90019,66011.59606,
2010,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,30843.8,33025.10879,33160.46617,33367.3254,33736.89162,33896.96633,34021.04828,34193.13426,34414.32822,34672.29949,34985.78119,
2010,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,24073.4,24288.85618,24304.2034,24473.0091,24753.92061,24895.80673,25017.98493,25185.95088,25345.55778,25590.9276,25899.32127,
2010,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,25100,27190,27660,28165,28570,29025,29450,29785,30110,30430,30730,
2010,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,20791,22085,22225,22280,22400,22505,22610,22720,22835,22950,23070,
2010,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,24380,23498.37327,23464.14007,23315.31718,22823.94843,22544.83711,22391.486,22310.57284,22176.42678,22220.08827,22281.62142,
2010,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,22045,22472.88136,22080.20292,21728.25897,21609.9776,21335.65617,21216.70398,21023.2355,20998.95326,21108.88013,20491.29097,
2010,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,21141,20599,20971.00059,21113.04711,21263.06953,21377.90151,21979.73395,22193.40508,22308.19399,22388.19399,22457.19399,
2010,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,34659,36945,37492.54578,37872.01,38236.33805,38787.76436,39482.25773,39710.75528,39887.23196,40028.72168,40099.2134,
2010,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3545.612128,3664.466365,3553.455746,3651.703562,3643.674413,3619.294308,3603.841371,3598.435609,3572.676504,3561.667248,3550.004359,
2010,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,5351.378,5654.942758,5473.107591,5451.548771,5446.058786,5448.931804,5429.688342,5421.640923,5416.26784,5414.298381,5421.091696,
2010,US,RF,-,-,MW,Peak Hour Demand - Summer,161241.045,177688,181867.4465,186900,189900,192000,193700,195600,197300,198900,200600,
2010,US,RF,-,-,MW,Peak Hour Demand - Winter,143827.2472,143040.3218,146590.6711,149000,150300,151400,152900,154400,155500,156500,157200,
2010,US,SERC,-,-,MW,Peak Hour Demand - Summer,191032,201350,205351,210521,214295,218126,221541,224887,228027,231291,234674,
2010,US,SERC,-,-,MW,Peak Hour Demand - Winter,193135,183614,186364,190065,193158,195703,198078,199899,202240,205068,207797,
2010,US,SERC,Central,-,MW,Peak Hour Demand - Summer,38967,42364,43379,44388,45286,46314,47174,48039,48439,49249,49951,
2010,US,SERC,Central,-,MW,Peak Hour Demand - Winter,43234,43475,44114,44723,45406,45662,46216,45724,45624,46302,47096,
2010,US,SERC,Delta,-,MW,Peak Hour Demand - Summer,27713,27945,28575,29472,29705,30393,30795,31198,31546,31890,32266,
2010,US,SERC,Delta,-,MW,Peak Hour Demand - Winter,25513,23131,23651,24415,24985,25411,25408,26077,26389,26774,26681,
2010,US,SERC,Gateway,-,MW,Peak Hour Demand - Summer,18246,19113,18736,19185,19316,19376,19486,19610,19750,19897,20032,
2010,US,SERC,Gateway,-,MW,Peak Hour Demand - Winter,15301,15545,15777,15939,16012,16093,16187,16292,16424,16554,16683,
2010,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,45831,48472,49705,51012,52229,53168,54103,55021,56158,57013,58046,
2010,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,50443,42482,42906,44071,44931,45823,46670,47298,48364,49060,49996,
2010,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,60275,63456,64956,66464,67759,68875,69983,71019,72134,73242,74379,
2010,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,58644,58981,59916,60917,61824,62714,63597,64508,65439,66378,67341,
2010,US,SPP,-,-,MW,Peak Hour Demand - Summer,41465.272,43394.82736,44005.16999,45289.1072,46012.13109,46579.23975,47140.29317,47762.44549,48431.48216,49100.49543,49739.11181,
2010,US,SPP,-,-,MW,Peak Hour Demand - Winter,32863.37032,31414.69177,33047,33883.80528,34422.79458,34951.33501,35417.6125,35976.04878,36528.57928,37070.28431,37544.34645,
2010,US,WECC,-,-,MW,Peak Hour Demand - Summer,128245.1008,137385,139205,132868,133216.4,136401.96,138589.26,141522.4,143452.7,145118.9,145237,
2010,US,WECC,-,-,MW,Peak Hour Demand - Winter,109564.885,108850,106854.3,108416.2,110789.01,112673.28,114243.78,115113.7,116771.28,118288.2,120586.71,
2010,US,WECC,Basin,-,MW,Peak Hour Demand - Summer,12694.89114,14011,14488,14267.1,14608.6,14965.9,15203.6,15493.3,15683.4,15910.4,16159,
2010,US,WECC,Basin,-,MW,Peak Hour Demand - Winter,11229.44823,10855,10970.7,11294.5,11579.2,11856.9,12064.9,12343.4,12499.3,12677.1,12879.8,
2010,US,WECC,Desert SW,-,MW,Peak Hour Demand - Summer,27968,28498,28700,28495.8,29002.7,29703.7,30246.5,30807.5,31412.3,31901.1,32552.1,
2010,US,WECC,Desert SW,-,MW,Peak Hour Demand - Winter,16483,18174,17446.8,17650.1,17972.6,18401,18748,19167.5,19534.3,19861,20252.5,
2010,US,WECC,CAL N,-,MW,Peak Hour Demand - Summer,24531.83923,25914,26220,26261,25743.1,26645,26963.9,27537,27871,28179,27502,
2010,US,WECC,CAL N,-,MW,Peak Hour Demand - Winter,18250.82611,18270,18328.1,18587,18821.5,19036.8,19267.3,19500.1,19737,19962.2,20177.1,
2010,US,WECC,CAL S,-,MW,Peak Hour Demand - Summer,161508,162795,164317,166394,168751,170809,172727,174502,176595,178749,181271,
2010,US,WECC,CAL S,-,MW,Peak Hour Demand - Winter,161508,162795,164317,166394,168751,170809,172727,174502,176595,178749,181271,
2010,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,25444,24685,24997,24422,24712.8,24991.6,25243.1,25532.9,25850.9,26095.1,26358.7,
2010,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,32508,29656,28846.96,29220.96,29598.58,29906.68,30206.08,30517.96,30892.43,31187.06,31513.68,
2010,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,10565,11476,11731,11896,12115,12358,12607,12868,13132,13397,13642,
2010,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,10177,9967,10106,10262,10454,10580,10798,11125,11355,11593,11805,
2010,CA,WECC,-,-,MW,Peak Hour Demand - Summer,16506,17897,18246,18639,19240,19817,20308,20744,21368,21788,22194,
2010,CA,WECC,-,-,MW,Peak Hour Demand - Winter,20874,21295,21733,22268,22822,23420,23907,24528,25015,25457,25863,
2010,MX,WECC,WECC Mex,-,MW,Peak Hour Demand - Summer,2076.907,2140,2190,2281,2392,2511,2626,2747,2873,2996,3125,
2010,MX,WECC,WECC Mex,-,MW,Peak Hour Demand - Winter,1397.213,1425,1506,1569,1645,1727,1806,1890,1976,2061,2150,
2010,TL,WECC,-,-,MW,Peak Hour Demand - Summer,146649.5778,157422,159641,150093.9,152193,153029.7,157710.44,160566.45,162944.1,165985.23,168237.13,
2010,TL,WECC,-,-,MW,Peak Hour Demand - Winter,130924.706,131570,129644.3,131806.2,134793.01,137352.28,139499.78,141062.7,143295.28,145335.2,148118.71,
2011,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,45722,46091,46658,47446,48228,49278,50036,50833,51377,52186,53083,53842
2011,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,46135,47613,48276,48889,49534,50148,50812,51408,52088,52784,53415,54037
2011,US,MRO,-,MISO,MW,Peak Hour Demand - Summer,108346.11,98067.6208,92975.6578,94834.49406,95227.45203,95946.98963,96636.81606,97331.98601,98110.31628,99010.10793,99928.63435,100927.9207
2011,US,MRO,-,MISO,MW,Peak Hour Demand - Winter,86728.41,79051.78545,75208.31933,77409.93292,77724.51134,78574.40825,79266.5791,79992.32388,80777.62347,81576.87153,82392.64025,83216.56665
2011,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Summer,3276.09271,3166.678966,3194.070298,3252.022563,3281.865674,3287.973893,3325.443349,3265.26844,3295.145158,3334.401083,3409.809448,3471.714832
2011,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Winter,4299.4,4516.658315,4559.260908,4630.155484,4669.944889,4703.486848,4752.120222,4704.723614,4751.827863,4814.37954,4909.80099,4992.115131
2011,US,MRO,-,MAPP,MW,Peak Hour Demand - Summer,4597.543417,4810.237674,5036.183538,5331.213291,5401.427693,5497.498845,5656.899643,5688.248649,5775.893998,5862.902309,5946.260364,6035.098635
2011,US,MRO,-,MAPP,MW,Peak Hour Demand - Winter,5068.837338,5117.971735,5065.792285,5316.336615,5368.459029,5458.775844,5552.042165,5635.841647,5731.747781,5819.1732,5911.418341,5996.526742
2011,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Summer,2702,3045.093319,3117.47389,3260.275134,3387.88299,3507,3596,3631,3666,3708,3757,3837
2011,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Winter,3133,3407.117047,3537,3676,3805,3924,4023,4062,4102,4149,4204,4294
2011,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Summer,3599,3604,3642,3685,3705,3706,3686,3685,3672,3673,3673,3676
2011,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Winter,5516,5668,5650,5591,5602,5612,5589,5586,5587,5587,5578,5579
2011,US,NPCC,-,New England,MW,Peak Hour Demand - Summer,27102,27550,28095,28525,28970,29380,29775,30155,30525,30875,31215,31558.74413
2011,US,NPCC,-,New England,MW,Peak Hour Demand - Winter,21060,22255,22365,22510,22630,22750,22875,23000,23120,23240,23365,23490.67233
2011,US,NPCC,-,New York,MW,Peak Hour Demand - Summer,33452,32712,33182,33433,33609,33678,33749,33916,34190,34533,34867,35192
2011,US,NPCC,-,New York,MW,Peak Hour Demand - Winter,24652,24533,24693,24761,24810,24828,24908,25014,25232,25500,25909,26210
2011,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Summer,25075,23538.83549,23711.68501,23257.43209,22803.17917,22348.92624,22045.08277,21943.55185,21981.14688,21979.61639,22015.24447,22141.87605
2011,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Winter,22733,22494.6715,22241.88913,22085.13697,21928.38481,21771.63265,21658.14351,21658.80385,21807.06851,22005.4972,22280.16726,22616.47448
2011,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Summer,22092,20929.54179,21158.87655,21007.03616,20961.25109,21169.0903,21283.10922,21371.05764,21564.09572,21862.0487,21854.03517,21853.9229
2011,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Winter,37717,37153,37923.39266,38340.72979,38796.78582,39192.97331,39500.13597,39786.1657,40372.01501,40585.7848,40671.32999,40967.93425
2011,US,RF,-,PJM,MW,Peak Hour Demand - Summer,136465.117,148941,158603,162489,164772,166506,167847,169443,171067,172780,174458,176060
2011,US,RF,-,PJM,MW,Peak Hour Demand - Winter,115535,130711,133594,135529,136948,137985,139073,140040,141170,142268,143485,144621
2011,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,42812,43249,44046,44863,45521,46067,46619,47050,47636,48229,48904,49640
2011,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,41646,42298,42589,43227,43699,44242,44739,45231,45741,46310,46981,47638
2011,US,SERC,-,SERC-N,MW,Peak Hour Demand - Summer,46701,46846,46923,47359,48050,48437,49125,49615,50162,50937,51718,52189
2011,US,SERC,-,SERC-N,MW,Peak Hour Demand - Winter,46716,47606,47514,47509,46612,47024,47124,47284,47957,48727,49347,50043
2011,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,49518,49314,50470,51649,52596,53378,54215,54974,55592,56513,57339,58359
2011,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,43504,44240,45351,46275,47038,47721,48432,49001,49773,50501,51377,52295
2011,US,SERC,-,SERC-W,MW,Peak Hour Demand - Summer,25027,25101,25588,25912,26470,26806,27137,27467,27806,28204,28520,28809
2011,US,SERC,-,SERC-W,MW,Peak Hour Demand - Winter,20164,20006,20664,20967,21417,21734,22070,22394,22468,22924,23193,23490
2011,US,SPP,-,SPP,MW,Peak Hour Demand - Summer,53076.62191,53083.60936,53632.2466,55149.48327,55484.94102,55555.68932,56194.00357,57074.8813,57681.52203,57655.84179,58271.03896,58947.74138
2011,US,SPP,-,SPP,MW,Peak Hour Demand - Winter,41226.44675,41137.69966,41692.76105,42172.77019,42091.96798,42659.74016,43178.16656,43805.01415,44305.94355,44255.92014,44869.89728,45331.09492
2011,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,65776.32636,63770,65406,67362.36,70004.28,71910.098,73368.702,74384.972,75520.664,76576.932,77826.384,78927
2011,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,57315,51642,51343,53472,55126,56398,58733,59330,60236,62062,62734,63408
2011,TL,WECC,-,WECC,MW,Peak Hour Demand - Summer,147732.4326,149713.7,151721.8,154902.8,157599.09,160812,163593.5,166436.9,169093,172125,175011.3,177122.7
2011,TL,WECC,-,WECC,MW,Peak Hour Demand - Winter,122743.9442,129484.6,131514.05,134275.68,137183.92,139765.23,141714.22,144197.21,146511.81,149408.5,151965.17,154673.54
2011,CA,WECC,-,AB,MW,Peak Hour Demand - Summer,9343,9632,10412,11049,11581,12111,12552,13178,13595,14008,14405,14795
2011,CA,WECC,-,AB,MW,Peak Hour Demand - Winter,10196,10261,10739,11336,12099,12517,12983,13485,13919,14299,14750,15315
2011,US,WECC,-,BASN,MW,Peak Hour Demand - Summer,12755,14269.1,14729.5,15085.3,15415.5,15682.3,15828.8,16075.3,16307.9,16600.1,16849.7,17069.7
2011,US,WECC,-,BASN,MW,Peak Hour Demand - Winter,10505,11427,11756.1,12021.9,12291.5,12521.6,12719.5,12925.4,13118.8,13334.1,13514.9,13701.9
2011,CA,WECC,-,BC,MW,Peak Hour Demand - Summer,7614,8403,8221,8217,8454,8612,8655,8701,8694,8663,8607,8690
2011,CA,WECC,-,BC,MW,Peak Hour Demand - Winter,10124,11106,11152,11142,11138,11006,11917,11946,11935,11869,11799,12077
2011,US,WECC,-,CALN,MW,Peak Hour Demand - Summer,26222.75943,25115.7,25408.4,25645.4,25964.8,26380.8,27053,27492.9,27937.5,28263.7,28634.2,29106.1
2011,US,WECC,-,CALN,MW,Peak Hour Demand - Winter,17305.92176,17837,18061.3,18355.5,18607,18912.9,19259.5,19584.4,19911,20266.7,20534.7,20883.7
2011,US,WECC,-,CALS,MW,Peak Hour Demand - Summer,35522.93052,32660.5,33147.6,33710.9,34278.5,34858.5,35426,35986.4,36577.8,37207,38057,38947
2011,US,WECC,-,CALS,MW,Peak Hour Demand - Winter,22400.49402,22395.5,22785.8,23205.6,23683.3,24091.5,24457.1,24879,25331.1,25779.4,26306.8,26782.73333
2011,US,WECC,-,DSW,MW,Peak Hour Demand - Summer,27877.93,28308.1,28505.6,28933.1,29611.1,30208.2,30840,31576.5,32326.7,33026.9,33747.7,34336
2011,US,WECC,-,DSW,MW,Peak Hour Demand - Winter,17327.35,17477.8,17589.9,17858.2,18246.3,18598.2,19069.3,19510.1,19963.8,20370.9,20772.7,21132.4
2011,MX,WECC,-,MEXW,MW,Peak Hour Demand - Summer,2076.907,2190,2281,2392,2511,2626,2747,2873,2996,3125,3254,3389
2011,MX,WECC,-,MEXW,MW,Peak Hour Demand - Winter,1370.512,1458,1519,1593,1672,1749,1829,1913,1995,2081,2167,2257
2011,US,WECC,-,NORW,MW,Peak Hour Demand - Summer,24346.104,24609.9,24933.1,25166.7,25409.7,25635.7,25890.3,26139.2,26360.1,26603.9,26889.5,27190.3
2011,US,WECC,-,NORW,MW,Peak Hour Demand - Winter,27495.894,29468.39,29817.65,30097.72,30355.23,30609.74,30880.63,31165.51,31429.64,31724.12,32034.73,32482.85
2011,US,WECC,-,ROCK,MW,Peak Hour Demand - Summer,11208,10973,11161,11409,11697,11983,12236,12563,12828,13102,13387,13677
2011,US,WECC,-,ROCK,MW,Peak Hour Demand - Winter,9767,9561,9706,9923,10091,10332,10633,10908,11141,11379,11526,11768
2012,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,44968,45613,46270,46857,47758,48594,49244,49643,50356,51191,51933,52583.46667
2012,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,40117,46864,46367,47568,48172,48797,49298,49908,50570,51218,51921,52407.93333
2012,US,MRO,-,MISO,MW,Peak Hour Demand - Summer,102818.925,94279.46962,94279.46962,96128.76817,96929.02343,97810.74354,98728.77519,99610.53611,100564.8263,101529.8417,102558.7748,103584.3625
2012,US,MRO,-,MISO,MW,Peak Hour Demand - Winter,86844.021,75084.80765,72571.86753,78143.11609,78773.0801,79521.07053,80104.00546,80890.89972,81648.67763,82252.44754,83063.72365,83894.36089
2012,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Summer,3378.5,3140.830157,3210.076578,3238.291808,3207.486326,3243.744573,3286.04938,3220.596077,3271.040117,3348.296089,3428.035646,3474.479434
2012,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Winter,4371.421,4567.776247,4660.932191,4711.582074,4723.076262,4780.881528,4845.154425,4800.982469,4877.864941,4981.334876,5088.568699,5162.284354
2012,US,MRO,-,MAPP,MW,Peak Hour Demand - Summer,4725.69232,4790.254523,4995.086342,5117.175696,5230.217967,5502.771297,5559.852304,5643.241606,5746.019865,5839.934006,5928.090237,6014.856323
2012,US,MRO,-,MAPP,MW,Peak Hour Demand - Winter,4803.282934,5132.666166,5227.58104,5374.190845,5453.64169,5720.135402,5802.113453,5917.107549,6023.017416,6123.451453,6223.985823,6319.217633
2012,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Summer,2988,3134.101516,3275.219116,3426.0972,3534.82858,3624.01012,3721.447155,3709.352409,3756.470538,3807.282731,3875.128268,3938
2012,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Winter,3241,3509.388403,3671,3829,3950,4050,4159,4145,4198,4255,4330,4401
2012,US,NPCC,-,New England,MW,Peak Hour Demand - Summer,29524,27440,27765,28275,28840,29400,29895,30275,30605,30930,31255,31583.41497
2012,US,NPCC,-,New England,MW,Peak Hour Demand - Winter,21333,22355,22510,22670,22825,22960,23090,23210,23330,23445,23565,23685.6142
2012,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Summer,3367,3285,3435,3469,3448,3441,3447,3459,3471,3494,3506,3514
2012,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Winter,5243,5384,5421,5420,5419,5444,5462,5489,5492,5513,5530,5552
2012,US,NPCC,-,New York,MW,Peak Hour Demand - Summer,33865.6,33295,33696,33914,34151,34345,34550,34868,35204,35526,35913,36230
2012,US,NPCC,-,New York,MW,Peak Hour Demand - Winter,23901,24832,24929,24999,25053,25149,25153,25265,25422,25627,25794,25908
2012,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Summer,25450,23298.14223,23300.58447,22882.0839,22463.58333,22045.08277,21943.55185,21981.14688,21979.61639,22015.24447,22141.87605,22314.77777
2012,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Winter,22733,22192.182,22192.182,22001.81009,21812.85489,21735.4992,21658.14351,21658.80385,21807.06851,22005.4972,22280.16726,22616.47448
2012,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Summer,21356,21413,21114.63323,21549.58899,21641.63899,21882.53899,22008.28899,22124.54609,22306.80914,22503.44379,22662.14379,22818.14379
2012,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Winter,35481,37540.38101,37809.6299,38061.6747,38526.7547,38845.4147,39188.67775,39486.94079,39811.57545,40079.20585,40317.20585,40575.20585
2012,US,RF,-,PJM,MW,Peak Hour Demand - Summer,158043,153782,156254,159842,163168,165691,167433,169032,170860,172793,174638,176420
2012,US,RF,-,PJM,MW,Peak Hour Demand - Winter,122563,130222,132160,134771,136911,138567,139662,140844,142018,143419,144836,146116
2012,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,43252.875,43255.4,43733.2,44457.3,44902.5,45435.8,45939,46358.3,46907.6,47486.9,48149.2,48697.1
2012,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,41788.5,43150.3,43582.1,43976.9,44519.6,44992.5,45487.3,46003.1,46647.7,47200.8,47796.8,48395.1
2012,US,SERC,-,SERC-N,MW,Peak Hour Demand - Summer,45579.1,45101.9,45749.7,46541.7,47302.7,47973.7,48659.9,49288.1,50090.4,50867.8,51345.3,52037.9
2012,US,SERC,-,SERC-N,MW,Peak Hour Demand - Winter,44853.5,45080.7,45713.2,46432.6,47166.1,47966.6,48659.1,49265.7,49932.4,50584.1,51396.9,51913.7
2012,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,50309,48895,49799,50838,51431,52045,52789,53256,53948,54645,55600,56512
2012,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,44317,45620,46534,47197,47814,48485,48978,49665,50338,51193,52029,52894
2012,US,SERC,-,SERC-W,MW,Peak Hour Demand - Summer,25585,25403,25921,26166,26563,26881,27199,27505,27863,28153,28435,28730
2012,US,SERC,-,SERC-W,MW,Peak Hour Demand - Winter,19891,20176,20497,20835,20992,21493,21908,22215,21923,22539,22707,23082
2012,US,SPP,-,SPP,MW,Peak Hour Demand - Summer,55816.95459,54435.52867,55179.76175,55731.91211,55765.79108,56364.2182,57055.07354,57591.44856,58377.53539,59239.3187,59903.96386,60088.10827
2012,US,SPP,-,SPP,MW,Peak Hour Demand - Winter,39220.06895,40314.94517,41714.49357,42009.66663,42040.29936,42644.01215,43068.71794,43590.04755,44223.31176,44793.61104,45333.77443,45726.06777
