Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
2020,US,MRO,-,MRO-MISO,GWh,Net Energy for Load - Annual,667863.37,679446.50,681293.50,735352.00,740517.70,742329.90,743628.30,746517.50,748906.20,750808.10,753268.70,753268.70
2020,CA,MRO,-,MRO-SaskPower,GWh,Net Energy for Load - Annual,24944.60,23723.00,23821.37,24095.92,24420.06,24700.65,24966.97,25144.59,24986.01,25045.16,25047.49,25297.99
2020,US,NPCC,-,NPCC-New England,GWh,Net Energy for Load - Annual,119236.00,124184.00,123270.00,123688.00,123864.00,124539.00,124678.00,125350.00,126303.00,127834.00,128781.00,129735.00
2020,US,NPCC,-,NPCC-New York,GWh,Net Energy for Load - Annual,155831.30,149020.00,150627.00,152114.00,150544.00,149904.00,149167.00,148727.00,148548.00,148783.00,149183.00,149774.00
2020,CA,NPCC,-,NPCC-Ontario,GWh,Net Energy for Load - Annual,135101.46,129423.25,134319.51,134556.07,134792.63,137134.79,137835.55,138834.51,140575.32,143190.00,144404.83,146099.14
2020,CA,NPCC,-,NPCC-Quebec,GWh,Net Energy for Load - Annual,185151.18,183374.18,188850.60,191760.48,193441.55,195695.44,196571.28,198430.34,200171.25,202508.29,203220.21,204662.31
2020,US,RF,-,PJM,GWh,Net Energy for Load - Annual,787421.00,782955.00,789236.00,798964.00,805590.00,814895.00,817966.00,822201.00,826929.00,834225.00,837109.00,839830.00
2020,US,SERC,-,SERC-C,GWh,Net Energy for Load - Annual,217168.00,216290.00,216564.00,217877.00,218600.00,219286.00,219331.00,219667.00,219859.00,220705.00,220943.00,221534.00
2020,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,220587.00,195108.00,217836.00,218323.00,219477.00,220290.00,221114.00,222125.00,223296.00,224970.00,226177.00,227913.00
2020,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,239069.00,245945.00,248781.00,249475.00,250746.00,252275.00,253032.00,250682.00,252333.00,247820.00,249547.00,251640.00
2020,CA,WECC,-,WECC-AB,GWh,Net Energy for Load - Annual,84909.92,87947.85,88777.31,89831.71,90752.85,91649.51,92117.83,92943.94,93718.97,94696.82,95372.59,96338.79
2020,CA,WECC,-,WECC-BC,GWh,Net Energy for Load - Annual,63398.85,58937.21,58848.77,59255.64,60352.52,61624.77,62555.31,63415.78,63934.20,64387.44,64994.65,65602.60
2020,US/MX,WECC,-,WECC-CAMX,GWh,Net Energy for Load - Annual,266385.30,270807.67,270807.67,270252.66,271365.08,272512.44,273398.39,274297.97,275471.00,277108.90,278618.21,280054.65
2020,US,WECC,-,WECC-NWPP-US and RMRG,GWh,Net Energy for Load - Annual,364607.73,381542.81,383743.03,390870.00,395072.25,399764.66,402066.70,405219.63,408206.21,411605.88,413930.97,416702.57
2020,US,WECC,-,WECC-SRSG,GWh,Net Energy for Load - Annual,95814.15,97593.35,100246.46,103040.36,105717.70,108445.30,111017.57,114017.36,117057.46,120354.82,123510.83,124821.40
2020,US,SERC,-,SERC-FP,GWh,Net Energy for Load - Annual,226331.00,238036.00,236855.00,236941.00,239041.00,241382.00,242993.00,244812.00,247068.00,249557.00,249557.00,249557.00
2021,US,MRO,-,SPP,GWh,Net Energy for Load - Annual,259495.11,272711.31,278238.60,281655.35,285515.25,290120.61,292141.42,294213.83,296339.13,298137.61,303485.78,305260.43
2021,US,TRE-ERCOT,-,TRE-ERCOT,GWh,Net Energy for Load - Annual,381905.34,405842.03,419616.13,434006.16,444425.81,450675.86,457853.98,464902.54,472950.00,478510.29,485142.98,491642.00
2021,CA,MRO,-,MRO-Manitoba Hydro,GWh,Net Energy for Load - Annual,25751.06,24692.92,24663.10,24870.40,24865.40,24624.00,24591.10,24565.70,24578.90,24626.40,24695.60,24886.20
2021,CA,NPCC,-,NPCC-Maritimes,GWh,Net Energy for Load - Annual,27003.80,27591.90,27666.20,27754.90,28109.80,28120.50,28146.90,28112.30,28146.30,28094.40,28095.80,28073.60
2021,US,MRO,-,MRO-MISO,GWh,Net Energy for Load - Annual,638076.21,669768.10,668927.00,673335.27,674511.76,676049.46,678283.90,681198.76,681643.67,683418.01,686133.20,687981.23
2021,CA,MRO,-,MRO-SaskPower,GWh,Net Energy for Load - Annual,24051.20,24261.10,24694.50,24830.20,24542.90,24714.00,24898.80,24737.00,25003.40,24916.00,25268.10,25412.30
2021,US,NPCC,-,NPCC-New England,GWh,Net Energy for Load - Annual,116873.00,121694.00,123847.00,124567.00,125393.00,125747.00,126557.00,127948.00,130020.00,131702.00,133960.00,136257.00
2021,US,NPCC,-,NPCC-New York,GWh,Net Energy for Load - Annual,150197.90,150980.00,150480.00,148900.00,147320.00,146170.00,145330.00,144960.00,145070.00,145360.00,145960.00,146690.00
2021,CA,NPCC,-,NPCC-Ontario,GWh,Net Energy for Load - Annual,132225.42,132340.10,135055.28,137834.34,140613.40,142025.70,143852.67,146326.34,148100.76,150032.77,152417.40,154228.36
2021,CA,NPCC,-,NPCC-Quebec,GWh,Net Energy for Load - Annual,181561.28,189005.16,191543.94,194962.57,197661.60,198794.30,200662.00,202448.12,205110.15,206168.30,207457.68,208652.77
2021,US,RF,-,PJM,GWh,Net Energy for Load - Annual,757285.00,780068.00,784209.00,788453.00,794044.00,794760.00,796824.00,798583.00,802993.00,803522.00,804517.00,806729.00
2021,US,SERC,-,SERC-C,GWh,Net Energy for Load - Annual,208442.00,210732.00,212572.00,215285.00,217081.00,216707.00,217021.00,217088.00,218115.00,217508.00,217898.00,218423.00
2021,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,210731.00,215706.00,219555.00,214760.00,217642.00,217764.00,218996.00,219943.00,221382.00,222437.00,223909.00,225805.00
2021,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,227846.00,240919.00,245651.00,246807.00,247910.00,248493.00,248966.00,249916.00,244596.00,245769.00,247225.00,248969.00
2021,CA,WECC,-,WECC-AB,GWh,Net Energy for Load - Annual,83114.68,84441.67,86016.83,86016.83,87017.64,87785.60,88273.87,89019.10,89809.08,90866.81,90779.48,91021.42
2021,CA,WECC,-,WECC-BC,GWh,Net Energy for Load - Annual,62902.14,62772.92,63996.01,63996.01,64876.83,65963.63,67147.76,68123.33,68944.16,69426.40,69874.24,70347.27
2021,US/MX,WECC,-,WECC-CAMX,GWh,Net Energy for Load - Annual,261359.57,255185.64,255185.64,258414.21,262760.14,265329.41,266530.17,267615.71,268579.94,269844.25,271208.24,272626.20
2021,US,WECC,-,WECC-NWPP-US and RMRG,GWh,Net Energy for Load - Annual,374651.01,363520.41,366123.94,366123.94,369513.15,375216.09,377285.15,378834.66,382124.13,385501.39,387626.34,390189.43
2021,US,WECC,-,WECC-SRSG,GWh,Net Energy for Load - Annual,103690.68,101882.08,103964.63,103964.63,105497.14,107163.33,109136.87,111892.13,114662.74,116899.85,119069.65,121397.96
2021,US,SERC,-,SERC-FP,GWh,Net Energy for Load - Annual,241121.00,251279.00,241013.00,242256.00,244318.00,245941.00,247614.00,249403.00,251792.00,254307.00,257115.00,244968.00
2022,US,MRO,-,SPP,GWh,Net Energy for Load - Annual,265892.65,277714.10,285205.70,286613.53,289786.73,295506.57,295810.01,297207.62,298859.37,303845.02,305461.40,307219.76
2022,US,TRE-ERCOT,-,TRE-ERCOT,GWh,Net Energy for Load - Annual,423669.89,423282.36,439684.34,451327.98,460446.20,469721.57,476899.25,484071.19,490339.13,496592.68,502508.21,508445.33
2022,CA,MRO,-,MRO-Manitoba Hydro,GWh,Net Energy for Load - Annual,25305.64,25287.79,25003.02,25102.70,25059.45,25182.64,25302.57,25475.63,25694.26,25932.67,26318.38,26800.23
2022,CA,NPCC,-,NPCC-Maritimes,GWh,Net Energy for Load - Annual,27500.88,27946.27,28019.13,28097.85,28084.04,28097.32,28097.79,28163.76,28151.12,28170.95,28186.58,28288.75
2022,US,MRO,-,MRO-MISO,GWh,Net Energy for Load - Annual,660138.89,670991.00,679777.40,636882.90,637542.90,639718.50,642202.10,643689.20,646093.00,648919.10,652907.10,653654.76
2022,CA,MRO,-,MRO-SaskPower,GWh,Net Energy for Load - Annual,24781.08,25782.00,25989.80,26221.30,26717.50,26843.80,27256.60,27733.40,27939.30,28100.30,28265.80,28474.30
2022,US,NPCC,-,NPCC-New England,GWh,Net Energy for Load - Annual,118789.00,124018.00,125236.00,126847.00,127781.00,129224.00,130742.00,133127.00,135199.00,137847.00,140805.00,143826.00
2022,US,NPCC,-,NPCC-New York,GWh,Net Energy for Load - Annual,151977.90,151260.00,152120.00,151040.00,148760.00,147550.00,146970.00,146790.00,147540.00,149020.00,151590.00,154520.00
2022,CA,NPCC,-,NPCC-Ontario,GWh,Net Energy for Load - Annual,133844.21,135450.58,138748.79,142148.08,144074.04,146585.95,148065.95,150079.09,154936.48,157127.66,158534.23,160081.24
2022,CA,NPCC,-,NPCC-Quebec,GWh,Net Energy for Load - Annual,185700.13,269734.04,273167.60,197663.42,198795.07,200689.93,202486.81,205169.15,206256.19,207593.85,208851.50,210931.94
2022,US,RF,-,PJM,GWh,Net Energy for Load - Annual,782682.00,781318.00,787761.00,797073.00,802580.00,810362.00,815527.00,823107.00,826391.00,830618.00,836472.00,845133.00
2022,US,SERC,-,SERC-C,GWh,Net Energy for Load - Annual,218897.00,218713.00,217446.00,219447.00,219069.00,219248.00,219477.00,220903.00,220750.00,221265.00,221915.00,223646.00
2022,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,209523.00,234000.00,236083.00,236771.00,236925.00,237619.00,238647.00,240297.00,241743.00,243693.00,245966.00,248593.00
2022,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,235640.00,243140.00,238979.00,239999.00,237864.00,238921.00,240275.00,234687.00,235687.00,237033.00,238883.00,240816.00
2022,CA,WECC,-,WECC-AB,GWh,Net Energy for Load - Annual,85213.73,86016.92,87017.75,87785.59,88274.24,89018.85,89809.39,90866.78,90779.46,91021.58,91830.54,92732.53
2022,CA,WECC,-,WECC-BC,GWh,Net Energy for Load - Annual,65160.56,63921.50,64812.81,65928.30,67072.01,68048.61,68871.46,69355.46,69804.79,70279.03,70844.07,71346.84
2022,US/MX,WECC,-,WECC-CAMX,GWh,Net Energy for Load - Annual,264129.16,266386.33,266386.33,273246.95,276133.41,279389.85,282842.58,285941.41,288997.28,291968.53,295355.28,295368.18
2022,US,WECC,-,WECC-WPP,GWh,Net Energy for Load - Annual,395011.60,394229.77,401133.12,408170.37,412769.32,414980.32,420736.71,426556.10,430334.47,434644.52,438809.71,431721.06
2022,US,WECC,-,WECC-SRSG,GWh,Net Energy for Load - Annual,111394.23,114453.23,118344.42,123176.59,127315.80,131410.80,134529.58,137220.42,139519.92,141470.84,143856.81,136828.20
2022,US,SERC,-,SERC-FP,GWh,Net Energy for Load - Annual,241538.00,252334.00,255398.00,257256.00,261822.00,263752.00,265496.00,267725.00,270538.00,273288.00,275259.00,278034.00
2023,US,MRO,-,MRO-MISO,GWh,Net Energy for Load - Annual,659000.00,670900.00,677680.00,681130.00,686140.00,691460.00,694850.00,697660.00,700300.00,703750.00,706530.00,706500.00
2023,CA,NPCC,-,NPCC-Maritimes,GWh,Net Energy for Load - Annual,28489.67,28427.86,28836.41,28929.18,29103.19,29193.00,29346.14,29474.18,29656.22,29814.98,30039.01,30192.00
2023,CA,MRO,-,MRO-Manitoba Hydro,GWh,Net Energy for Load - Annual,25343.90,25367.22,25079.78,25046.17,25179.97,25302.57,25475.63,25694.26,25932.67,26318.38,26800.23,27338.58
2023,CA,MRO,-,MRO-SaskPower,GWh,Net Energy for Load - Annual,25451.90,26034.90,25885.90,26494.00,26833.30,27394.60,27771.00,27870.10,28055.60,28185.30,28456.30,28796.20
2023,US,NPCC,-,NPCC-New England,GWh,Net Energy for Load - Annual,118930.00,120522.00,123461.00,124914.00,127013.00,129776.00,133214.00,136526.00,140481.00,144865.00,150073.00,153558.00
2023,US,NPCC,-,NPCC-New York,GWh,Net Energy for Load - Annual,152681.00,151779.90,152140.00,152390.00,153250.00,153780.00,154390.00,155530.00,157660.00,160100.00,163260.00,167220.00
2023,CA,NPCC,-,NPCC-Ontario,GWh,Net Energy for Load - Annual,137569.87,136239.80,140093.45,145397.28,150643.41,152983.45,155683.58,159689.09,163340.26,166234.68,169480.52,172986.47
2023,CA,NPCC,-,NPCC-Quebec,GWh,Net Energy for Load - Annual,190098.65,194764.19,197430.91,200708.95,203376.67,205938.50,209459.57,211459.30,214113.55,216939.52,220263.94,222141.60
2023,US,RF,-,PJM,GWh,Net Energy for Load - Annual,795120.00,788050.00,801937.00,810251.00,826511.00,841514.00,858269.00,867836.00,878461.00,889390.00,903403.00,909622.00
2023,US,SERC,-,SERC-C,GWh,Net Energy for Load - Annual,225715.00,192128.00,225199.00,226636.00,228446.00,229954.00,230979.00,230765.00,231170.00,231594.00,232680.00,233009.00
2023,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,224455.00,229047.00,229979.00,231627.00,232775.00,233662.00,235377.00,237302.00,239399.00,241693.00,244432.00,247148.00
2023,US,SERC,-,SERC-FP,GWh,Net Energy for Load - Annual,255730.00,254823.00,257761.00,259658.00,261279.00,262864.00,265228.00,268076.00,270524.00,272407.00,275874.00,279671.00
2023,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,245957.00,238029.00,242559.00,244839.00,243978.00,247215.00,248785.00,250515.00,252100.00,253682.00,255745.00,257259.00
2023,US,MRO,-,SPP,GWh,Net Energy for Load - Annual,282057.06,288289.80,299038.10,307828.41,314364.69,320367.06,323297.83,325913.97,332094.00,333897.94,336122.72,337864.29
2023,US,TRE-ERCOT,-,TRE-ERCOT,GWh,Net Energy for Load - Annual,429884.66,445388.33,464983.03,480009.07,494259.92,508344.49,516425.16,521236.67,527020.02,532397.85,538741.67,542454.60
2023,CA,WECC,-,WECC-AB,GWh,Net Energy for Load - Annual,86571.65,87017.75,87785.59,87785.59,88274.24,89018.85,89809.39,90866.78,90779.46,91021.58,91830.54,92732.53
2023,CA,WECC,-,WECC-BC,GWh,Net Energy for Load - Annual,65521.90,64992.70,66094.64,66094.64,67247.31,68197.23,69027.21,69517.93,69974.58,70456.70,71029.46,71539.14
2023,US/MX,WECC,-,WECC-CAMX,GWh,Net Energy for Load - Annual,258571.18,263892.21,267248.75,267540.03,270744.06,274134.00,278314.86,282966.47,288013.94,293261.47,299570.92,306096.50
2023,US,WECC,-,WECC-NW,GWh,Net Energy for Load - Annual,372725.62,365186.52,375452.81,375452.81,386273.71,394213.98,404894.99,416433.65,423330.89,428299.21,432739.17,438144.09
2023,US,WECC,-,WECC-SW,GWh,Net Energy for Load - Annual,116047.22,117013.99,122559.98,122559.98,126923.99,132457.42,137454.91,141030.98,143292.61,144960.05,146163.07,148664.70
